time,density,nonezero,
36,0.6,0.62,
37,0.6,0.625,
38,0.6,0.73,
39,0.6,0.635,
40,0.6,0.6,
41,0.6,0.565,
42,0.6,0.58,
43,0.6,0.545,
44,0.6,0.605,
45,0.6,0.595,
46,0.6,0.69,
47,0.6,0.635,
48,0.6,0.625,
49,0.6,0.54,
50,0.6,0.635,
51,0.6,0.585,
52,0.6,0.585,
53,0.6,0.625,
54,0.6,0.59,
55,0.6,0.625,
56,0.6,0.63,
57,0.6,0.63,
58,0.6,0.51,
59,0.6,0.58,
60,0.6,0.63,
61,0.6,0.635,
62,0.6,0.59,
63,0.6,0.6,
64,0.6,0.55,
65,0.6,0.59,
66,0.6,0.65,
67,0.6,0.645,
68,0.6,0.66,
69,0.6,0.585,
70,0.6,0.61,
71,0.6,0.605,
72,0.6,0.595,
73,0.6,0.66,
74,0.6,0.505,
75,0.6,0.59,
76,0.6,0.56,
77,0.6,0.61,
78,0.6,0.58,
79,0.6,0.51,
80,0.6,0.575,
81,0.6,0.66,
82,0.6,0.645,
83,0.6,0.64,
84,0.6,0.585,
85,0.6,0.555,
86,0.6,0.58,
87,0.6,0.605,
88,0.6,0.615,
89,0.6,0.62,
90,0.6,0.64,
91,0.6,0.63,
92,0.6,0.6,
93,0.6,0.6,
94,0.6,0.555,
95,0.6,0.595,
96,0.6,0.59,
97,0.6,0.56,
98,0.6,0.56,
99,0.6,0.57,
100,0.6,0.655,
101,0.6,0.605,
102,0.6,0.555,
103,0.6,0.58,
104,0.6,0.57,
105,0.6,0.635,
106,0.6,0.645,
107,0.6,0.56,
108,0.6,0.585,
109,0.6,0.575,
110,0.6,0.605,
111,0.6,0.595,
112,0.6,0.595,
113,0.6,0.585,
114,0.6,0.62,
115,0.6,0.605,
116,0.6,0.57,
117,0.6,0.585,
118,0.6,0.625,
119,0.6,0.57,
120,0.6,0.63,
121,0.6,0.57,
122,0.6,0.635,
123,0.6,0.58,
124,0.6,0.525,
125,0.6,0.635,
126,0.6,0.645,
127,0.6,0.56,
128,0.6,0.625,
129,0.6,0.54,
130,0.6,0.53,
131,0.6,0.625,
132,0.6,0.61,
133,0.6,0.56,
134,0.6,0.61,
135,0.6,0.585,
136,0.6,0.505,
137,0.6,0.635,
138,0.6,0.66,
139,0.6,0.575,
140,0.6,0.6,
141,0.6,0.65,
142,0.6,0.62,
143,0.6,0.6,
144,0.6,0.565,
145,0.6,0.69,
146,0.6,0.61,
147,0.6,0.57,
148,0.6,0.59,
149,0.6,0.63,
150,0.6,0.645,
151,0.6,0.645,
152,0.6,0.645,
153,0.6,0.575,
154,0.6,0.6,
155,0.6,0.525,
156,0.6,0.545,
157,0.6,0.58,
158,0.6,0.605,
159,0.6,0.61,
160,0.6,0.605,
161,0.6,0.64,
162,0.6,0.58,
163,0.6,0.58,
164,0.6,0.635,
165,0.6,0.67,
166,0.6,0.615,
167,0.6,0.65,
168,0.6,0.56,
169,0.6,0.595,
170,0.6,0.535,
171,0.6,0.645,
172,0.6,0.565,
173,0.6,0.595,
174,0.6,0.605,
175,0.6,0.58,
176,0.6,0.625,
177,0.6,0.585,
178,0.6,0.59,
179,0.6,0.59,
180,0.6,0.645,
181,0.6,0.62,
182,0.6,0.58,
183,0.6,0.625,
184,0.6,0.555,
185,0.6,0.58,
186,0.6,0.675,
187,0.6,0.59,
188,0.6,0.605,
189,0.6,0.565,
190,0.6,0.565,
191,0.6,0.6,
192,0.6,0.64,
193,0.6,0.625,
194,0.6,0.575,
195,0.6,0.59,
196,0.6,0.62,
197,0.6,0.52,
198,0.6,0.605,
199,0.6,0.615,
200,0.6,0.645,
1,0.7,0.745,
2,0.7,0.745,
3,0.7,0.71,
4,0.7,0.725,
5,0.7,0.715,
6,0.7,0.74,
7,0.7,0.735,
8,0.7,0.69,
9,0.7,0.705,
10,0.7,0.73,
11,0.7,0.74,
12,0.7,0.745,
13,0.7,0.67,
14,0.7,0.725,
15,0.7,0.705,
16,0.7,0.695,
17,0.7,0.68,
18,0.7,0.715,
19,0.7,0.67,
20,0.7,0.62,
21,0.7,0.7,
22,0.7,0.74,
23,0.7,0.69,
24,0.7,0.66,
25,0.7,0.67,
26,0.7,0.735,
27,0.7,0.715,
28,0.7,0.73,
29,0.7,0.71,
30,0.7,0.755,
31,0.7,0.695,
32,0.7,0.735,
33,0.7,0.65,
34,0.7,0.745,
35,0.7,0.71,
36,0.7,0.645,
37,0.7,0.675,
38,0.7,0.7,
39,0.7,0.69,
40,0.7,0.72,
41,0.7,0.765,
42,0.7,0.66,
43,0.7,0.74,
44,0.7,0.71,
45,0.7,0.71,
46,0.7,0.71,
47,0.7,0.725,
48,0.7,0.715,
49,0.7,0.635,
50,0.7,0.7,
51,0.7,0.705,
52,0.7,0.725,
53,0.7,0.64,
54,0.7,0.735,
55,0.7,0.665,
56,0.7,0.73,
57,0.7,0.645,
58,0.7,0.72,
59,0.7,0.62,
60,0.7,0.75,
61,0.7,0.725,
62,0.7,0.7,
63,0.7,0.71,
64,0.7,0.725,
65,0.7,0.75,
66,0.7,0.69,
67,0.7,0.655,
