benchmark,expansion,density,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit,
binary,4,0.600000,1,2,1024,1600,FulcrumInner,encoder,32.961815,32.961815,Mbs,
binary,4,0.600000,1,3,1024,1600,FulcrumInner,encoder,32.696721,32.696721,Mbs,
binary,4,0.600000,1,4,1024,1600,FulcrumInner,encoder,33.076939,33.076939,Mbs,
binary,4,0.600000,1,5,1024,1600,FulcrumInner,encoder,32.967121,32.967121,Mbs,
binary,4,0.600000,1,6,1024,1600,FulcrumInner,encoder,33.037587,33.037587,Mbs,
binary,4,0.600000,1,7,1024,1600,FulcrumInner,encoder,33.063588,33.063588,Mbs,
binary,4,0.600000,1,8,1024,1600,FulcrumInner,encoder,32.568032,32.568032,Mbs,
binary,4,0.600000,1,9,1024,1600,FulcrumInner,encoder,33.147875,33.147875,Mbs,
binary,4,0.600000,1,10,1024,1600,FulcrumInner,encoder,32.358343,32.358343,Mbs,
binary,4,0.600000,1,11,1024,1600,FulcrumInner,encoder,32.734611,32.734611,Mbs,
binary,4,0.600000,1,12,1024,1600,FulcrumInner,encoder,32.864622,32.864622,Mbs,
binary,4,0.600000,1,13,1024,1600,FulcrumInner,encoder,32.401218,32.401218,Mbs,
binary,4,0.600000,1,14,1024,1600,FulcrumInner,encoder,32.774555,32.774555,Mbs,
binary,4,0.600000,1,15,1024,1600,FulcrumInner,encoder,32.627701,32.627701,Mbs,
binary,4,0.600000,1,16,1024,1600,FulcrumInner,encoder,33.007635,33.007635,Mbs,
binary,4,0.600000,1,17,1024,1600,FulcrumInner,encoder,32.688893,32.688893,Mbs,
binary,4,0.600000,1,18,1024,1600,FulcrumInner,encoder,32.301565,32.301565,Mbs,
binary,4,0.600000,1,19,1024,1600,FulcrumInner,encoder,32.651109,32.651109,Mbs,
binary,4,0.600000,1,20,1024,1600,FulcrumInner,encoder,32.998328,32.998328,Mbs,
binary,4,0.600000,1,21,1024,1600,FulcrumInner,encoder,33.285929,33.285929,Mbs,
binary,4,0.600000,1,22,1024,1600,FulcrumInner,encoder,32.519551,32.519551,Mbs,
binary,4,0.600000,1,23,1024,1600,FulcrumInner,encoder,32.925383,32.925383,Mbs,
binary,4,0.600000,1,24,1024,1600,FulcrumInner,encoder,32.983049,32.983049,Mbs,
binary,4,0.600000,1,25,1024,1600,FulcrumInner,encoder,33.184129,33.184129,Mbs,
binary,4,0.600000,1,26,1024,1600,FulcrumInner,encoder,33.151228,33.151228,Mbs,
binary,4,0.600000,1,27,1024,1600,FulcrumInner,encoder,32.855395,32.855395,Mbs,
binary,4,0.600000,1,28,1024,1600,FulcrumInner,encoder,33.126428,33.126428,Mbs,
binary,4,0.600000,1,29,1024,1600,FulcrumInner,encoder,32.526007,32.526007,Mbs,
binary,4,0.600000,1,30,1024,1600,FulcrumInner,encoder,32.664128,32.664128,Mbs,
binary,4,0.600000,1,31,1024,1600,FulcrumInner,encoder,32.863304,32.863304,Mbs,
binary,4,0.600000,1,32,1024,1600,FulcrumInner,encoder,32.131791,32.131791,Mbs,
binary,4,0.600000,1,33,1024,1600,FulcrumInner,encoder,33.057584,33.057584,Mbs,
binary,4,0.600000,1,34,1024,1600,FulcrumInner,encoder,32.590707,32.590707,Mbs,
binary,4,0.600000,1,35,1024,1600,FulcrumInner,encoder,33.076271,33.076271,Mbs,
binary,4,0.600000,1,36,1024,1600,FulcrumInner,encoder,32.683024,32.683024,Mbs,
binary,4,0.600000,1,37,1024,1600,FulcrumInner,encoder,32.151337,32.151337,Mbs,
binary,4,0.600000,1,38,1024,1600,FulcrumInner,encoder,33.126428,33.126428,Mbs,
binary,4,0.600000,1,39,1024,1600,FulcrumInner,encoder,33.006306,33.006306,Mbs,
binary,4,0.600000,1,40,1024,1600,FulcrumInner,encoder,33.079610,33.079610,Mbs,
binary,4,0.600000,1,41,1024,1600,FulcrumInner,encoder,32.993012,32.993012,Mbs,
binary,4,0.600000,1,42,1024,1600,FulcrumInner,encoder,33.145192,33.145192,Mbs,
binary,4,0.600000,1,43,1024,1600,FulcrumInner,encoder,33.121071,33.121071,Mbs,
binary,4,0.600000,1,44,1024,1600,FulcrumInner,encoder,33.136478,33.136478,Mbs,
binary,4,0.600000,1,45,1024,1600,FulcrumInner,encoder,32.749660,32.749660,Mbs,
binary,4,0.600000,1,46,1024,1600,FulcrumInner,encoder,32.458347,32.458347,Mbs,
binary,4,0.600000,1,47,1024,1600,FulcrumInner,encoder,32.955848,32.955848,Mbs,
binary,4,0.600000,1,48,1024,1600,FulcrumInner,encoder,32.687589,32.687589,Mbs,
binary,4,0.600000,1,49,1024,1600,FulcrumInner,encoder,33.147204,33.147204,Mbs,
binary,4,0.600000,1,50,1024,1600,FulcrumInner,encoder,32.860667,32.860667,Mbs,
binary,4,0.600000,1,51,1024,1600,FulcrumInner,encoder,32.616009,32.616009,Mbs,
binary,4,0.600000,1,52,1024,1600,FulcrumInner,encoder,33.156595,33.156595,Mbs,
binary,4,0.600000,1,53,1024,1600,FulcrumInner,encoder,32.569327,32.569327,Mbs,
binary,4,0.600000,1,54,1024,1600,FulcrumInner,encoder,32.760138,32.760138,Mbs,
binary,4,0.600000,1,55,1024,1600,FulcrumInner,encoder,32.939947,32.939947,Mbs,
binary,4,0.600000,1,56,1024,1600,FulcrumInner,encoder,32.710430,32.710430,Mbs,
binary,4,0.600000,1,57,1024,1600,FulcrumInner,encoder,33.086290,33.086290,Mbs,
binary,4,0.600000,1,58,1024,1600,FulcrumInner,encoder,32.980394,32.980394,Mbs,
binary,4,0.600000,1,59,1024,1600,FulcrumInner,encoder,33.170021,33.170021,Mbs,
binary,4,0.600000,1,60,1024,1600,FulcrumInner,encoder,32.494397,32.494397,Mbs,
binary,4,0.600000,1,61,1024,1600,FulcrumInner,encoder,32.956511,32.956511,Mbs,
binary,4,0.600000,1,62,1024,1600,FulcrumInner,encoder,32.462206,32.462206,Mbs,
binary,4,0.600000,1,63,1024,1600,FulcrumInner,encoder,32.889692,32.889692,Mbs,
binary,4,0.600000,1,64,1024,1600,FulcrumInner,encoder,32.937298,32.937298,Mbs,
binary,4,0.600000,1,65,1024,1600,FulcrumInner,encoder,32.614711,32.614711,Mbs,
binary,4,0.600000,1,66,1024,1600,FulcrumInner,encoder,33.163307,33.163307,Mbs,
binary,4,0.600000,1,67,1024,1600,FulcrumInner,encoder,32.579689,32.579689,Mbs,
binary,4,0.600000,1,68,1024,1600,FulcrumInner,encoder,32.869237,32.869237,Mbs,
binary,4,0.600000,1,69,1024,1600,FulcrumInner,encoder,33.037587,33.037587,Mbs,
binary,4,0.600000,1,70,1024,1600,FulcrumInner,encoder,33.130447,33.130447,Mbs,
binary,4,0.600000,1,71,1024,1600,FulcrumInner,encoder,32.993677,32.993677,Mbs,
binary,4,0.600000,1,72,1024,1600,FulcrumInner,encoder,32.877152,32.877152,Mbs,
binary,4,0.600000,1,73,1024,1600,FulcrumInner,encoder,32.838932,32.838932,Mbs,
binary,4,0.600000,1,74,1024,1600,FulcrumInner,encoder,32.556384,32.556384,Mbs,
binary,4,0.600000,1,75,1024,1600,FulcrumInner,encoder,33.046916,33.046916,Mbs,
binary,4,0.600000,1,76,1024,1600,FulcrumInner,encoder,33.204978,33.204978,Mbs,
binary,4,0.600000,1,77,1024,1600,FulcrumInner,encoder,32.743115,32.743115,Mbs,
binary,4,0.600000,1,78,1024,1600,FulcrumInner,encoder,33.043583,33.043583,Mbs,
binary,4,0.600000,1,79,1024,1600,FulcrumInner,encoder,32.699984,32.699984,Mbs,
binary,4,0.600000,1,80,1024,1600,FulcrumInner,encoder,33.188162,33.188162,Mbs,
binary,4,0.600000,1,81,1024,1600,FulcrumInner,encoder,32.439710,32.439710,Mbs,
binary,4,0.600000,1,82,1024,1600,FulcrumInner,encoder,32.808683,32.808683,Mbs,
binary,4,0.600000,1,83,1024,1600,FulcrumInner,encoder,32.971766,32.971766,Mbs,
binary,4,0.600000,1,84,1024,1600,FulcrumInner,encoder,32.419170,32.419170,Mbs,
binary,4,0.600000,1,85,1024,1600,FulcrumInner,encoder,32.956511,32.956511,Mbs,
binary,4,0.600000,1,86,1024,1600,FulcrumInner,encoder,32.739190,32.739190,Mbs,
binary,4,0.600000,1,87,1024,1600,FulcrumInner,encoder,33.061587,33.061587,Mbs,
binary,4,0.600000,1,88,1024,1600,FulcrumInner,encoder,32.914800,32.914800,Mbs,
binary,4,0.600000,1,89,1024,1600,FulcrumInner,encoder,32.969775,32.969775,Mbs,
binary,4,0.600000,1,90,1024,1600,FulcrumInner,encoder,32.944583,32.944583,Mbs,
binary,4,0.600000,1,91,1024,1600,FulcrumInner,encoder,32.863304,32.863304,Mbs,
binary,4,0.600000,1,92,1024,1600,FulcrumInner,encoder,33.137148,33.137148,Mbs,
binary,4,0.600000,1,93,1024,1600,FulcrumInner,encoder,32.609518,32.609518,Mbs,
binary,4,0.600000,1,94,1024,1600,FulcrumInner,encoder,33.012291,33.012291,Mbs,
binary,4,0.600000,1,95,1024,1600,FulcrumInner,encoder,32.602380,32.602380,Mbs,
binary,4,0.600000,1,96,1024,1600,FulcrumInner,encoder,32.914800,32.914800,Mbs,
binary,4,0.600000,1,97,1024,1600,FulcrumInner,encoder,32.771277,32.771277,Mbs,
binary,4,0.600000,1,98,1024,1600,FulcrumInner,encoder,32.169645,32.169645,Mbs,
binary,4,0.600000,1,99,1024,1600,FulcrumInner,encoder,32.698026,32.698026,Mbs,
binary,4,0.600000,1,100,1024,1600,FulcrumInner,encoder,32.698026,32.698026,Mbs,
binary,4,0.600000,1,1,1024,1600,FulcrumInner,decoder,26.607998,26.504465,Mbs,
binary,4,0.600000,1,2,1024,1600,FulcrumInner,decoder,26.961008,26.752008,Mbs,
binary,4,0.600000,1,3,1024,1600,FulcrumInner,decoder,26.552380,26.397706,Mbs,
binary,4,0.600000,1,4,1024,1600,FulcrumInner,decoder,26.981009,26.823838,Mbs,
binary,4,0.600000,1,5,1024,1600,FulcrumInner,decoder,26.559447,26.456103,Mbs,
binary,4,0.600000,1,6,1024,1600,FulcrumInner,decoder,26.464578,26.361603,Mbs,
binary,4,0.600000,1,7,1024,1600,FulcrumInner,decoder,26.835038,26.730622,Mbs,
binary,4,0.600000,1,8,1024,1600,FulcrumInner,decoder,26.915546,26.732803,Mbs,
binary,4,0.600000,1,9,1024,1600,FulcrumInner,decoder,26.856761,26.726261,Mbs,
binary,4,0.600000,1,10,1024,1600,FulcrumInner,decoder,26.745585,26.641517,Mbs,
binary,4,0.600000,1,11,1024,1600,FulcrumInner,decoder,26.645971,26.490752,Mbs,
binary,4,0.600000,1,12,1024,1600,FulcrumInner,decoder,26.568408,26.362452,Mbs,
binary,4,0.600000,1,13,1024,1600,FulcrumInner,decoder,26.994066,26.784809,Mbs,
binary,4,0.600000,1,14,1024,1600,FulcrumInner,decoder,26.396460,26.268197,Mbs,
binary,4,0.600000,1,15,1024,1600,FulcrumInner,decoder,26.793947,26.689690,Mbs,
binary,4,0.600000,1,16,1024,1600,FulcrumInner,decoder,26.826129,26.695778,Mbs,
binary,4,0.600000,1,17,1024,1600,FulcrumInner,decoder,26.664942,26.483900,Mbs,
binary,4,0.600000,1,18,1024,1600,FulcrumInner,decoder,26.824097,26.719723,Mbs,
binary,4,0.600000,1,19,1024,1600,FulcrumInner,decoder,26.295925,26.092080,Mbs,
binary,4,0.600000,1,20,1024,1600,FulcrumInner,decoder,26.808220,26.677956,Mbs,
binary,4,0.600000,1,21,1024,1600,FulcrumInner,decoder,26.583137,26.453967,Mbs,
binary,4,0.600000,1,22,1024,1600,FulcrumInner,decoder,26.627143,26.395154,Mbs,
binary,4,0.600000,1,23,1024,1600,FulcrumInner,decoder,26.875846,26.719288,Mbs,
binary,4,0.600000,1,24,1024,1600,FulcrumInner,decoder,26.885931,26.729313,Mbs,
binary,4,0.600000,1,25,1024,1600,FulcrumInner,decoder,26.758025,26.602153,Mbs,
binary,4,0.600000,1,26,1024,1600,FulcrumInner,decoder,26.588591,26.356938,Mbs,
binary,4,0.600000,1,27,1024,1600,FulcrumInner,decoder,26.752378,26.596539,Mbs,
binary,4,0.600000,1,28,1024,1600,FulcrumInner,decoder,26.469263,26.366270,Mbs,
binary,4,0.600000,1,29,1024,1600,FulcrumInner,decoder,26.885482,26.780869,Mbs,
binary,4,0.600000,1,30,1024,1600,FulcrumInner,decoder,26.817826,26.687516,Mbs,
binary,4,0.600000,1,31,1024,1600,FulcrumInner,decoder,26.854754,26.750261,Mbs,
binary,4,0.600000,1,32,1024,1600,FulcrumInner,decoder,26.693932,26.590064,Mbs,
binary,4,0.600000,1,33,1024,1600,FulcrumInner,decoder,26.773448,26.669271,Mbs,
binary,4,0.600000,1,34,1024,1600,FulcrumInner,decoder,26.875817,26.771242,Mbs,
binary,4,0.600000,1,35,1024,1600,FulcrumInner,decoder,26.318731,26.165418,Mbs,
binary,4,0.600000,1,36,1024,1600,FulcrumInner,decoder,27.017083,26.911958,Mbs,
binary,4,0.600000,1,37,1024,1600,FulcrumInner,decoder,26.789146,26.684908,Mbs,
binary,4,0.600000,1,38,1024,1600,FulcrumInner,decoder,26.532844,26.352699,Mbs,
binary,4,0.600000,1,39,1024,1600,FulcrumInner,decoder,26.605045,26.475769,Mbs,
binary,4,0.600000,1,40,1024,1600,FulcrumInner,decoder,26.895992,26.584456,Mbs,
binary,4,0.600000,1,41,1024,1600,FulcrumInner,decoder,26.436745,26.257252,Mbs,
binary,4,0.600000,1,42,1024,1600,FulcrumInner,decoder,26.916915,26.786123,Mbs,
binary,4,0.600000,1,43,1024,1600,FulcrumInner,decoder,26.868397,26.711882,Mbs,
binary,4,0.600000,1,44,1024,1600,FulcrumInner,decoder,26.443949,26.264407,Mbs,
binary,4,0.600000,1,45,1024,1600,FulcrumInner,decoder,26.587353,26.483900,Mbs,
binary,4,0.600000,1,46,1024,1600,FulcrumInner,decoder,26.619625,26.516047,Mbs,
binary,4,0.600000,1,47,1024,1600,FulcrumInner,decoder,26.713555,26.429643,Mbs,
binary,4,0.600000,1,48,1024,1600,FulcrumInner,decoder,26.761159,26.631124,Mbs,
binary,4,0.600000,1,49,1024,1600,FulcrumInner,decoder,26.912756,26.808037,Mbs,
binary,4,0.600000,1,50,1024,1600,FulcrumInner,decoder,26.634281,26.530645,Mbs,
binary,4,0.600000,1,51,1024,1600,FulcrumInner,decoder,26.455214,26.352275,Mbs,
binary,4,0.600000,1,52,1024,1600,FulcrumInner,decoder,27.020190,26.915053,Mbs,
binary,4,0.600000,1,53,1024,1600,FulcrumInner,decoder,26.480097,26.351427,Mbs,
binary,4,0.600000,1,54,1024,1600,FulcrumInner,decoder,26.780525,26.598698,Mbs,
binary,4,0.600000,1,55,1024,1600,FulcrumInner,decoder,26.477541,26.348885,Mbs,
binary,4,0.600000,1,56,1024,1600,FulcrumInner,decoder,26.633945,26.453113,Mbs,
binary,4,0.600000,1,57,1024,1600,FulcrumInner,decoder,26.774874,26.593086,Mbs,
binary,4,0.600000,1,58,1024,1600,FulcrumInner,decoder,26.666667,26.511327,Mbs,
binary,4,0.600000,1,59,1024,1600,FulcrumInner,decoder,26.693446,26.537951,Mbs,
binary,4,0.600000,1,60,1024,1600,FulcrumInner,decoder,26.660196,26.504894,Mbs,
binary,4,0.600000,1,61,1024,1600,FulcrumInner,decoder,26.608859,26.505322,Mbs,
binary,4,0.600000,1,62,1024,1600,FulcrumInner,decoder,26.605905,26.476624,Mbs,
binary,4,0.600000,1,63,1024,1600,FulcrumInner,decoder,26.547675,26.393028,Mbs,
binary,4,0.600000,1,64,1024,1600,FulcrumInner,decoder,26.777807,26.673613,Mbs,
binary,4,0.600000,1,65,1024,1600,FulcrumInner,decoder,26.947203,26.764245,Mbs,
binary,4,0.600000,1,66,1024,1600,FulcrumInner,decoder,26.461766,26.282103,Mbs,
binary,4,0.600000,1,67,1024,1600,FulcrumInner,decoder,26.586220,26.431349,Mbs,
binary,4,0.600000,1,68,1024,1600,FulcrumInner,decoder,26.496717,26.367967,Mbs,
binary,4,0.600000,1,69,1024,1600,FulcrumInner,decoder,26.832201,26.624200,Mbs,
binary,4,0.600000,1,70,1024,1600,FulcrumInner,decoder,26.648089,26.544400,Mbs,
binary,4,0.600000,1,71,1024,1600,FulcrumInner,decoder,26.893167,26.710576,Mbs,
binary,4,0.600000,1,72,1024,1600,FulcrumInner,decoder,26.977339,26.846253,Mbs,
binary,4,0.600000,1,73,1024,1600,FulcrumInner,decoder,26.777807,26.673613,Mbs,
binary,4,0.600000,1,74,1024,1600,FulcrumInner,decoder,26.870587,26.714060,Mbs,
binary,4,0.600000,1,75,1024,1600,FulcrumInner,decoder,26.398999,26.270724,Mbs,
binary,4,0.600000,1,76,1024,1600,FulcrumInner,decoder,26.807047,26.702740,Mbs,
binary,4,0.600000,1,77,1024,1600,FulcrumInner,decoder,26.702131,26.572383,Mbs,
binary,4,0.600000,1,78,1024,1600,FulcrumInner,decoder,26.600682,26.497178,Mbs,
binary,4,0.600000,1,79,1024,1600,FulcrumInner,decoder,26.896913,26.792255,Mbs,
binary,4,0.600000,1,80,1024,1600,FulcrumInner,decoder,26.719031,26.589201,Mbs,
binary,4,0.600000,1,81,1024,1600,FulcrumInner,decoder,26.755940,26.625930,Mbs,
binary,4,0.600000,1,82,1024,1600,FulcrumInner,decoder,26.775191,26.671008,Mbs,
binary,4,0.600000,1,83,1024,1600,FulcrumInner,decoder,26.887240,26.782620,Mbs,
binary,4,0.600000,1,84,1024,1600,FulcrumInner,decoder,26.384670,26.053908,Mbs,
binary,4,0.600000,1,85,1024,1600,FulcrumInner,decoder,26.762899,26.632855,Mbs,
binary,4,0.600000,1,86,1024,1600,FulcrumInner,decoder,26.430422,26.200147,Mbs,
binary,4,0.600000,1,87,1024,1600,FulcrumInner,decoder,26.774650,26.644550,Mbs,
binary,4,0.600000,1,88,1024,1600,FulcrumInner,decoder,26.729938,26.625930,Mbs,
binary,4,0.600000,1,89,1024,1600,FulcrumInner,decoder,26.914668,26.731930,Mbs,
binary,4,0.600000,1,90,1024,1600,FulcrumInner,decoder,26.701265,26.571521,Mbs,
binary,4,0.600000,1,91,1024,1600,FulcrumInner,decoder,26.753851,26.649750,Mbs,
binary,4,0.600000,1,92,1024,1600,FulcrumInner,decoder,26.537842,26.383253,Mbs,
binary,4,0.600000,1,93,1024,1600,FulcrumInner,decoder,26.441821,26.313338,Mbs,
binary,4,0.600000,1,94,1024,1600,FulcrumInner,decoder,26.555159,26.451832,Mbs,
binary,4,0.600000,1,95,1024,1600,FulcrumInner,decoder,26.226586,26.073810,Mbs,
binary,4,0.600000,1,96,1024,1600,FulcrumInner,decoder,26.594661,26.491180,Mbs,
binary,4,0.600000,1,97,1024,1600,FulcrumInner,decoder,26.762899,26.632855,Mbs,
binary,4,0.600000,1,98,1024,1600,FulcrumInner,decoder,26.425461,26.322639,Mbs,
binary,4,0.600000,1,99,1024,1600,FulcrumInner,decoder,26.557732,26.454394,Mbs,
binary,4,0.600000,1,100,1024,1600,FulcrumInner,decoder,26.477906,26.298133,Mbs,
binary,1,0.700000,1,1,1024,1600,FulcrumInner,encoder,32.850784,32.850784,Mbs,
binary,1,0.700000,1,2,1024,1600,FulcrumInner,encoder,32.975084,32.975084,Mbs,
binary,1,0.700000,1,3,1024,1600,FulcrumInner,encoder,32.755553,32.755553,Mbs,
binary,1,0.700000,1,4,1024,1600,FulcrumInner,encoder,33.105009,33.105009,Mbs,
binary,1,0.700000,1,5,1024,1600,FulcrumInner,encoder,33.102334,33.102334,Mbs,
binary,1,0.700000,1,6,1024,1600,FulcrumInner,encoder,33.364558,33.364558,Mbs,
binary,1,0.700000,1,7,1024,1600,FulcrumInner,encoder,32.558324,32.558324,Mbs,
binary,1,0.700000,1,8,1024,1600,FulcrumInner,encoder,32.651760,32.651760,Mbs,
binary,1,0.700000,1,9,1024,1600,FulcrumInner,encoder,33.147875,33.147875,Mbs,
binary,1,0.700000,1,10,1024,1600,FulcrumInner,encoder,32.985706,32.985706,Mbs,
binary,1,0.700000,1,11,1024,1600,FulcrumInner,encoder,33.060253,33.060253,Mbs,
binary,1,0.700000,1,12,1024,1600,FulcrumInner,encoder,33.171364,33.171364,Mbs,
binary,1,0.700000,1,13,1024,1600,FulcrumInner,encoder,32.425586,32.425586,Mbs,
binary,1,0.700000,1,14,1024,1600,FulcrumInner,encoder,32.779145,32.779145,Mbs,
binary,1,0.700000,1,15,1024,1600,FulcrumInner,encoder,33.030926,33.030926,Mbs,
binary,1,0.700000,1,16,1024,1600,FulcrumInner,encoder,32.861326,32.861326,Mbs,
binary,1,0.700000,1,17,1024,1600,FulcrumInner,encoder,32.961152,32.961152,Mbs,
binary,1,0.700000,1,18,1024,1600,FulcrumInner,encoder,33.074268,33.074268,Mbs,
binary,1,0.700000,1,19,1024,1600,FulcrumInner,encoder,33.303521,33.303521,Mbs,
binary,1,0.700000,1,20,1024,1600,FulcrumInner,encoder,33.054250,33.054250,Mbs,
binary,1,0.700000,1,21,1024,1600,FulcrumInner,encoder,33.229222,33.229222,Mbs,
binary,1,0.700000,1,22,1024,1600,FulcrumInner,encoder,33.174050,33.174050,Mbs,
binary,1,0.700000,1,23,1024,1600,FulcrumInner,encoder,33.190179,33.190179,Mbs,
binary,1,0.700000,1,24,1024,1600,FulcrumInner,encoder,33.070262,33.070262,Mbs,
binary,1,0.700000,1,25,1024,1600,FulcrumInner,encoder,33.107685,33.107685,Mbs,
binary,1,0.700000,1,26,1024,1600,FulcrumInner,encoder,33.108354,33.108354,Mbs,
binary,1,0.700000,1,27,1024,1600,FulcrumInner,encoder,33.185473,33.185473,Mbs,
binary,1,0.700000,1,28,1024,1600,FulcrumInner,encoder,33.264979,33.264979,Mbs,
binary,1,0.700000,1,29,1024,1600,FulcrumInner,encoder,33.217095,33.217095,Mbs,
binary,1,0.700000,1,30,1024,1600,FulcrumInner,encoder,33.201613,33.201613,Mbs,
binary,1,0.700000,1,31,1024,1600,FulcrumInner,encoder,33.194886,33.194886,Mbs,
binary,1,0.700000,1,32,1024,1600,FulcrumInner,encoder,33.048916,33.048916,Mbs,
binary,1,0.700000,1,33,1024,1600,FulcrumInner,encoder,33.301490,33.301490,Mbs,
binary,1,0.700000,1,34,1024,1600,FulcrumInner,encoder,33.288634,33.288634,Mbs,
binary,1,0.700000,1,35,1024,1600,FulcrumInner,encoder,33.327231,33.327231,Mbs,
binary,1,0.700000,1,36,1024,1600,FulcrumInner,encoder,33.210362,33.210362,Mbs,
binary,1,0.700000,1,37,1024,1600,FulcrumInner,encoder,33.361161,33.361161,Mbs,
binary,1,0.700000,1,38,1024,1600,FulcrumInner,encoder,33.144522,33.144522,Mbs,
binary,1,0.700000,1,39,1024,1600,FulcrumInner,encoder,33.134467,33.134467,Mbs,
binary,1,0.700000,1,40,1024,1600,FulcrumInner,encoder,33.053583,33.053583,Mbs,
binary,1,0.700000,1,41,1024,1600,FulcrumInner,encoder,33.236637,33.236637,Mbs,
binary,1,0.700000,1,42,1024,1600,FulcrumInner,encoder,33.132457,33.132457,Mbs,
binary,1,0.700000,1,43,1024,1600,FulcrumInner,encoder,33.343509,33.343509,Mbs,
binary,1,0.700000,1,44,1024,1600,FulcrumInner,encoder,33.172035,33.172035,Mbs,
binary,1,0.700000,1,45,1024,1600,FulcrumInner,encoder,32.492464,32.492464,Mbs,
binary,1,0.700000,1,46,1024,1600,FulcrumInner,encoder,33.058251,33.058251,Mbs,
binary,1,0.700000,1,47,1024,1600,FulcrumInner,encoder,33.109023,33.109023,Mbs,
binary,1,0.700000,1,48,1024,1600,FulcrumInner,encoder,33.274437,33.274437,Mbs,
binary,1,0.700000,1,49,1024,1600,FulcrumInner,encoder,33.220463,33.220463,Mbs,
binary,1,0.700000,1,50,1024,1600,FulcrumInner,encoder,33.136478,33.136478,Mbs,
binary,1,0.700000,1,51,1024,1600,FulcrumInner,encoder,33.245404,33.245404,Mbs,
binary,1,0.700000,1,52,1024,1600,FulcrumInner,encoder,33.289987,33.289987,Mbs,
binary,1,0.700000,1,53,1024,1600,FulcrumInner,encoder,33.111699,33.111699,Mbs,
binary,1,0.700000,1,54,1024,1600,FulcrumInner,encoder,33.027597,33.027597,Mbs,
binary,1,0.700000,1,55,1024,1600,FulcrumInner,encoder,32.701942,32.701942,Mbs,
binary,1,0.700000,1,56,1024,1600,FulcrumInner,encoder,33.078274,33.078274,Mbs,
binary,1,0.700000,1,57,1024,1600,FulcrumInner,encoder,33.111030,33.111030,Mbs,
binary,1,0.700000,1,58,1024,1600,FulcrumInner,encoder,33.121071,33.121071,Mbs,
binary,1,0.700000,1,59,1024,1600,FulcrumInner,encoder,32.889692,32.889692,Mbs,
binary,1,0.700000,1,60,1024,1600,FulcrumInner,encoder,32.696069,32.696069,Mbs,
binary,1,0.700000,1,61,1024,1600,FulcrumInner,encoder,33.487307,33.487307,Mbs,
binary,1,0.700000,1,62,1024,1600,FulcrumInner,encoder,33.308260,33.308260,Mbs,
binary,1,0.700000,1,63,1024,1600,FulcrumInner,encoder,33.308260,33.308260,Mbs,
binary,1,0.700000,1,64,1024,1600,FulcrumInner,encoder,33.141170,33.141170,Mbs,
binary,1,0.700000,1,65,1024,1600,FulcrumInner,encoder,32.834325,32.834325,Mbs,
binary,1,0.700000,1,66,1024,1600,FulcrumInner,encoder,33.089631,33.089631,Mbs,
binary,1,0.700000,1,67,1024,1600,FulcrumInner,encoder,33.300813,33.300813,Mbs,
binary,1,0.700000,1,68,1024,1600,FulcrumInner,encoder,32.697374,32.697374,Mbs,
binary,1,0.700000,1,69,1024,1600,FulcrumInner,encoder,32.642002,32.642002,Mbs,
binary,1,0.700000,1,70,1024,1600,FulcrumInner,encoder,32.742461,32.742461,Mbs,
binary,1,0.700000,1,71,1024,1600,FulcrumInner,encoder,32.988362,32.988362,Mbs,
binary,1,0.700000,1,72,1024,1600,FulcrumInner,encoder,32.801457,32.801457,Mbs,
binary,1,0.700000,1,73,1024,1600,FulcrumInner,encoder,33.074935,33.074935,Mbs,
binary,1,0.700000,1,74,1024,1600,FulcrumInner,encoder,32.690850,32.690850,Mbs,
binary,1,0.700000,1,75,1024,1600,FulcrumInner,encoder,32.642652,32.642652,Mbs,
binary,1,0.700000,1,76,1024,1600,FulcrumInner,encoder,32.970438,32.970438,Mbs,
binary,1,0.700000,1,77,1024,1600,FulcrumInner,encoder,32.561560,32.561560,Mbs,
binary,1,0.700000,1,78,1024,1600,FulcrumInner,encoder,33.180097,33.180097,Mbs,
binary,1,0.700000,1,79,1024,1600,FulcrumInner,encoder,33.161964,33.161964,Mbs,
binary,1,0.700000,1,80,1024,1600,FulcrumInner,encoder,32.697374,32.697374,Mbs,
binary,1,0.700000,1,81,1024,1600,FulcrumInner,encoder,33.232592,33.232592,Mbs,
binary,1,0.700000,1,82,1024,1600,FulcrumInner,encoder,32.737881,32.737881,Mbs,
binary,1,0.700000,1,83,1024,1600,FulcrumInner,encoder,33.380873,33.380873,Mbs,
binary,1,0.700000,1,84,1024,1600,FulcrumInner,encoder,33.148545,33.148545,Mbs,
binary,1,0.700000,1,85,1024,1600,FulcrumInner,encoder,32.832351,32.832351,Mbs,
binary,1,0.700000,1,86,1024,1600,FulcrumInner,encoder,33.115715,33.115715,Mbs,
binary,1,0.700000,1,87,1024,1600,FulcrumInner,encoder,32.800801,32.800801,Mbs,
binary,1,0.700000,1,88,1024,1600,FulcrumInner,encoder,33.277140,33.277140,Mbs,
binary,1,0.700000,1,89,1024,1600,FulcrumInner,encoder,33.280520,33.280520,Mbs,
binary,1,0.700000,1,90,1024,1600,FulcrumInner,encoder,32.814597,32.814597,Mbs,
binary,1,0.700000,1,91,1024,1600,FulcrumInner,encoder,33.238659,33.238659,Mbs,
