benchmark,expansion,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit
binary8,2,1,10,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,2,1,11,16,1600,FulcrumCombined,decoder,555.102041,522.44898,Mbs
binary8,2,1,12,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,2,1,13,16,1600,FulcrumCombined,decoder,720,640,Mbs
binary8,2,1,14,16,1600,FulcrumCombined,decoder,576,512,Mbs
binary8,2,1,15,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,2,1,16,16,1600,FulcrumCombined,decoder,533.333333,533.333333,Mbs
binary8,2,1,17,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,2,1,18,16,1600,FulcrumCombined,decoder,673.684211,673.684211,Mbs
binary8,2,1,19,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,2,1,20,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,2,1,21,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,2,1,22,16,1600,FulcrumCombined,decoder,555.102041,522.44898,Mbs
binary8,2,1,23,16,1600,FulcrumCombined,decoder,673.684211,673.684211,Mbs
binary8,2,1,24,16,1600,FulcrumCombined,decoder,680,640,Mbs
binary8,2,1,25,16,1600,FulcrumCombined,decoder,522.44898,522.44898,Mbs
binary8,2,1,26,16,1600,FulcrumCombined,decoder,544,512,Mbs
binary8,2,1,27,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,2,1,28,16,1600,FulcrumCombined,decoder,697.435897,656.410256,Mbs
binary8,2,1,29,16,1600,FulcrumCombined,decoder,680,640,Mbs
binary8,2,1,30,16,1600,FulcrumCombined,decoder,697.435897,656.410256,Mbs
binary,3,1,1,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,2,16,1600,FulcrumInner,encoder,465.454545,465.454545,Mbs
binary,3,1,3,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,4,16,1600,FulcrumInner,encoder,568.888889,568.888889,Mbs
binary,3,1,5,16,1600,FulcrumInner,encoder,568.888889,568.888889,Mbs
binary,3,1,6,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,7,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,8,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,9,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,10,16,1600,FulcrumInner,encoder,556.521739,556.521739,Mbs
binary,3,1,11,16,1600,FulcrumInner,encoder,581.818182,581.818182,Mbs
binary,3,1,12,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,13,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,14,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,15,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,16,16,1600,FulcrumInner,encoder,656.410256,656.410256,Mbs
binary,3,1,17,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,18,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs
binary,3,1,19,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,20,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,21,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,3,1,22,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,23,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs
binary,3,1,24,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,25,16,1600,FulcrumInner,encoder,731.428571,731.428571,Mbs
binary,3,1,26,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,27,16,1600,FulcrumInner,encoder,673.684211,673.684211,Mbs
binary,3,1,28,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,29,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,30,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs
binary,3,1,1,16,1600,FulcrumInner,decoder,1523.809524,1219.047619,Mbs
binary,3,1,2,16,1600,FulcrumInner,decoder,894.117647,752.941176,Mbs
binary,3,1,3,16,1600,FulcrumInner,decoder,1600,1347.368421,Mbs
binary,3,1,4,16,1600,FulcrumInner,decoder,1600,1347.368421,Mbs
binary,3,1,5,16,1600,FulcrumInner,decoder,1100,800,Mbs
binary,3,1,6,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs
binary,3,1,7,16,1600,FulcrumInner,decoder,1533.333333,1066.666667,Mbs
binary,3,1,8,16,1600,FulcrumInner,decoder,1303.703704,948.148148,Mbs
binary,3,1,9,16,1600,FulcrumInner,decoder,1600,1219.047619,Mbs
binary,3,1,10,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs
binary,3,1,11,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,3,1,12,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs
binary,3,1,13,16,1600,FulcrumInner,decoder,1066.666667,853.333333,Mbs
binary,3,1,14,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs
binary,3,1,15,16,1600,FulcrumInner,decoder,1752.380952,1219.047619,Mbs
binary,3,1,16,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,3,1,17,16,1600,FulcrumInner,decoder,1600,1347.368421,Mbs
binary,3,1,18,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,3,1,19,16,1600,FulcrumInner,decoder,1676.190476,1219.047619,Mbs
binary,3,1,20,16,1600,FulcrumInner,decoder,1600,1066.666667,Mbs
binary,3,1,21,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,3,1,22,16,1600,FulcrumInner,decoder,1520,1280,Mbs
binary,3,1,23,16,1600,FulcrumInner,decoder,1600,1347.368421,Mbs
binary,3,1,24,16,1600,FulcrumInner,decoder,1048.275862,882.758621,Mbs
binary,3,1,25,16,1600,FulcrumInner,decoder,1454.545455,1163.636364,Mbs
binary,3,1,26,16,1600,FulcrumInner,decoder,1600,1347.368421,Mbs
binary,3,1,27,16,1600,FulcrumInner,decoder,1866.666667,1422.222222,Mbs
binary,3,1,28,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs
binary,3,1,29,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,3,1,30,16,1600,FulcrumInner,decoder,1600,1219.047619,Mbs
binary8,3,1,1,16,1600,FulcrumOuter,encoder,673.684211,673.684211,Mbs
binary8,3,1,2,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,3,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,4,16,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,3,1,5,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,3,1,6,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,7,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,8,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,3,1,9,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,10,16,1600,FulcrumOuter,encoder,522.44898,522.44898,Mbs
binary8,3,1,11,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,12,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,13,16,1600,FulcrumOuter,encoder,595.348837,595.348837,Mbs
binary8,3,1,14,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,15,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,16,16,1600,FulcrumOuter,encoder,568.888889,568.888889,Mbs
binary8,3,1,17,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,18,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,19,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,20,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,21,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,22,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,23,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,24,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,25,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,26,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,27,16,1600,FulcrumOuter,encoder,752.941176,752.941176,Mbs
binary8,3,1,28,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,29,16,1600,FulcrumOuter,encoder,568.888889,568.888889,Mbs
binary8,3,1,30,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,3,1,1,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,2,16,1600,FulcrumOuter,decoder,640,640,Mbs
binary8,3,1,3,16,1600,FulcrumOuter,decoder,640,640,Mbs
binary8,3,1,4,16,1600,FulcrumOuter,decoder,393.846154,393.846154,Mbs
binary8,3,1,5,16,1600,FulcrumOuter,decoder,393.846154,393.846154,Mbs
binary8,3,1,6,16,1600,FulcrumOuter,decoder,512,512,Mbs
binary8,3,1,7,16,1600,FulcrumOuter,decoder,656.410256,656.410256,Mbs
binary8,3,1,8,16,1600,FulcrumOuter,decoder,640,640,Mbs
binary8,3,1,9,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,10,16,1600,FulcrumOuter,decoder,426.666667,426.666667,Mbs
binary8,3,1,11,16,1600,FulcrumOuter,decoder,656.410256,656.410256,Mbs
binary8,3,1,12,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,13,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,3,1,14,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,3,1,15,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,16,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,3,1,17,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,3,1,18,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,19,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,20,16,1600,FulcrumOuter,decoder,503.703704,474.074074,Mbs
binary8,3,1,21,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,22,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,3,1,23,16,1600,FulcrumOuter,decoder,501.960784,501.960784,Mbs
binary8,3,1,24,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,25,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,3,1,26,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,3,1,27,16,1600,FulcrumOuter,decoder,581.818182,581.818182,Mbs
binary8,3,1,28,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,3,1,29,16,1600,FulcrumOuter,decoder,501.960784,501.960784,Mbs
binary8,3,1,30,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,3,1,1,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,2,16,1600,FulcrumCombined,encoder,328.205128,328.205128,Mbs
binary8,3,1,3,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,4,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,5,16,1600,FulcrumCombined,encoder,711.111111,711.111111,Mbs
binary8,3,1,6,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,7,16,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,8,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,9,16,1600,FulcrumCombined,encoder,752.941176,752.941176,Mbs
binary8,3,1,10,16,1600,FulcrumCombined,encoder,691.891892,691.891892,Mbs
binary8,3,1,11,16,1600,FulcrumCombined,encoder,457.142857,457.142857,Mbs
binary8,3,1,12,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,13,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,14,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,15,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,16,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,17,16,1600,FulcrumCombined,encoder,581.818182,581.818182,Mbs
binary8,3,1,18,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,19,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,20,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,21,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,22,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,23,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,24,16,1600,FulcrumCombined,encoder,711.111111,711.111111,Mbs
binary8,3,1,25,16,1600,FulcrumCombined,encoder,775.757576,775.757576,Mbs
binary8,3,1,26,16,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,27,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,28,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,29,16,1600,FulcrumCombined,encoder,731.428571,731.428571,Mbs
binary8,3,1,30,16,1600,FulcrumCombined,encoder,752.941176,752.941176,Mbs
binary8,3,1,1,16,1600,FulcrumCombined,decoder,419.672131,419.672131,Mbs
binary8,3,1,2,16,1600,FulcrumCombined,decoder,595.348837,595.348837,Mbs
binary8,3,1,3,16,1600,FulcrumCombined,decoder,609.52381,609.52381,Mbs
binary8,3,1,4,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,5,16,1600,FulcrumCombined,decoder,595.348837,595.348837,Mbs
binary8,3,1,6,16,1600,FulcrumCombined,decoder,609.52381,609.52381,Mbs
binary8,3,1,7,16,1600,FulcrumCombined,decoder,624.390244,624.390244,Mbs
binary8,3,1,8,16,1600,FulcrumCombined,decoder,609.52381,609.52381,Mbs
binary8,3,1,9,16,1600,FulcrumCombined,decoder,624.390244,624.390244,Mbs
binary8,3,1,10,16,1600,FulcrumCombined,decoder,492.307692,492.307692,Mbs
binary8,3,1,11,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,12,16,1600,FulcrumCombined,decoder,474.074074,474.074074,Mbs
binary8,3,1,13,16,1600,FulcrumCombined,decoder,494.545455,465.454545,Mbs
binary8,3,1,14,16,1600,FulcrumCombined,decoder,609.52381,609.52381,Mbs
binary8,3,1,15,16,1600,FulcrumCombined,decoder,406.349206,406.349206,Mbs
binary8,3,1,16,16,1600,FulcrumCombined,decoder,595.348837,595.348837,Mbs
binary8,3,1,17,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,3,1,18,16,1600,FulcrumCombined,decoder,624.390244,624.390244,Mbs
binary8,3,1,19,16,1600,FulcrumCombined,decoder,483.018868,483.018868,Mbs
binary8,3,1,20,16,1600,FulcrumCombined,decoder,663.414634,624.390244,Mbs
binary8,3,1,21,16,1600,FulcrumCombined,decoder,512,512,Mbs
binary8,3,1,22,16,1600,FulcrumCombined,decoder,501.960784,501.960784,Mbs
binary8,3,1,23,16,1600,FulcrumCombined,decoder,609.52381,609.52381,Mbs
binary8,3,1,24,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,25,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,26,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,27,16,1600,FulcrumCombined,decoder,656.410256,656.410256,Mbs
binary8,3,1,28,16,1600,FulcrumCombined,decoder,640,640,Mbs
binary8,3,1,29,16,1600,FulcrumCombined,decoder,624.390244,624.390244,Mbs
binary8,3,1,30,16,1600,FulcrumCombined,decoder,492.307692,492.307692,Mbs
binary,4,1,1,16,1600,FulcrumInner,encoder,568.888889,568.888889,Mbs
binary,4,1,2,16,1600,FulcrumInner,encoder,673.684211,673.684211,Mbs
binary,4,1,3,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,4,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,5,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,6,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,7,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,8,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,9,16,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,10,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,11,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,12,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,13,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,14,16,1600,FulcrumInner,encoder,640,640,Mbs
binary,4,1,15,16,1600,FulcrumInner,encoder,449.122807,449.122807,Mbs
binary,4,1,16,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,17,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,18,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,19,16,1600,FulcrumInner,encoder,656.410256,656.410256,Mbs
binary,4,1,20,16,1600,FulcrumInner,encoder,673.684211,673.684211,Mbs
binary,4,1,21,16,1600,FulcrumInner,encoder,640,640,Mbs
binary,4,1,22,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,23,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,24,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,25,16,1600,FulcrumInner,encoder,474.074074,474.074074,Mbs
binary,4,1,26,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,27,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,28,16,1600,FulcrumInner,encoder,711.111111,711.111111,Mbs
binary,4,1,29,16,1600,FulcrumInner,encoder,673.684211,673.684211,Mbs
binary,4,1,30,16,1600,FulcrumInner,encoder,691.891892,691.891892,Mbs
binary,4,1,1,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,2,16,1600,FulcrumInner,decoder,1187.096774,825.806452,Mbs
binary,4,1,3,16,1600,FulcrumInner,decoder,1600,1113.043478,Mbs
binary,4,1,4,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,5,16,1600,FulcrumInner,decoder,1523.809524,1219.047619,Mbs
binary,4,1,6,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,4,1,7,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs
binary,4,1,8,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,9,16,1600,FulcrumInner,decoder,1527.272727,1163.636364,Mbs
binary,4,1,10,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,4,1,11,16,1600,FulcrumInner,decoder,1391.304348,1113.043478,Mbs
binary,4,1,12,16,1600,FulcrumInner,decoder,1050,800,Mbs
binary,4,1,13,16,1600,FulcrumInner,decoder,1527.272727,1163.636364,Mbs
binary,4,1,14,16,1600,FulcrumInner,decoder,1600,1113.043478,Mbs
binary,4,1,15,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,4,1,16,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,17,16,1600,FulcrumInner,decoder,1523.809524,1219.047619,Mbs
binary,4,1,18,16,1600,FulcrumInner,decoder,1434.482759,882.758621,Mbs
binary,4,1,19,16,1600,FulcrumInner,decoder,1600,1219.047619,Mbs
binary,4,1,20,16,1600,FulcrumInner,decoder,1460.869565,1113.043478,Mbs
binary,4,1,21,16,1600,FulcrumInner,decoder,1466.666667,1066.666667,Mbs
binary,4,1,22,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,23,16,1600,FulcrumInner,decoder,1530.434783,1113.043478,Mbs
binary,4,1,24,16,1600,FulcrumInner,decoder,1600,1113.043478,Mbs
binary,4,1,25,16,1600,FulcrumInner,decoder,1527.272727,1163.636364,Mbs
binary,4,1,26,16,1600,FulcrumInner,decoder,1600,1163.636364,Mbs
binary,4,1,27,16,1600,FulcrumInner,decoder,1100,800,Mbs
binary,4,1,28,16,1600,FulcrumInner,decoder,1600,1280,Mbs
binary,4,1,29,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs
binary,4,1,30,16,1600,FulcrumInner,decoder,1680,1280,Mbs
binary8,4,1,1,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,4,1,2,16,1600,FulcrumOuter,encoder,581.818182,581.818182,Mbs
binary8,4,1,3,16,1600,FulcrumOuter,encoder,673.684211,673.684211,Mbs
binary8,4,1,4,16,1600,FulcrumOuter,encoder,522.44898,522.44898,Mbs
binary8,4,1,5,16,1600,FulcrumOuter,encoder,533.333333,533.333333,Mbs
binary8,4,1,6,16,1600,FulcrumOuter,encoder,501.960784,501.960784,Mbs
binary8,4,1,7,16,1600,FulcrumOuter,encoder,595.348837,595.348837,Mbs
binary8,4,1,8,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,4,1,9,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,10,16,1600,FulcrumOuter,encoder,501.960784,501.960784,Mbs
binary8,4,1,11,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,12,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,4,1,13,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,14,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,4,1,15,16,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,16,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,4,1,17,16,1600,FulcrumOuter,encoder,441.37931,441.37931,Mbs
binary8,4,1,18,16,1600,FulcrumOuter,encoder,731.428571,731.428571,Mbs
binary8,4,1,19,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,20,16,1600,FulcrumOuter,encoder,673.684211,673.684211,Mbs
binary8,4,1,21,16,1600,FulcrumOuter,encoder,581.818182,581.818182,Mbs
binary8,4,1,22,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,23,16,1600,FulcrumOuter,encoder,581.818182,581.818182,Mbs
binary8,4,1,24,16,1600,FulcrumOuter,encoder,556.521739,556.521739,Mbs
binary8,4,1,25,16,1600,FulcrumOuter,encoder,673.684211,673.684211,Mbs
binary8,4,1,26,16,1600,FulcrumOuter,encoder,711.111111,711.111111,Mbs
binary8,4,1,27,16,1600,FulcrumOuter,encoder,568.888889,568.888889,Mbs
binary8,4,1,28,16,1600,FulcrumOuter,encoder,656.410256,656.410256,Mbs
binary8,4,1,29,16,1600,FulcrumOuter,encoder,691.891892,691.891892,Mbs
binary8,4,1,30,16,1600,FulcrumOuter,encoder,673.684211,673.684211,Mbs
binary8,4,1,1,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,4,1,2,16,1600,FulcrumOuter,decoder,501.960784,501.960784,Mbs
binary8,4,1,3,16,1600,FulcrumOuter,decoder,556.521739,556.521739,Mbs
binary8,4,1,4,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,4,1,5,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,6,16,1600,FulcrumOuter,decoder,568.888889,568.888889,Mbs
binary8,4,1,7,16,1600,FulcrumOuter,decoder,492.307692,492.307692,Mbs
binary8,4,1,8,16,1600,FulcrumOuter,decoder,412.903226,412.903226,Mbs
binary8,4,1,9,16,1600,FulcrumOuter,decoder,624.390244,624.390244,Mbs
binary8,4,1,10,16,1600,FulcrumOuter,decoder,581.818182,581.818182,Mbs
binary8,4,1,11,16,1600,FulcrumOuter,decoder,431.746032,406.349206,Mbs
binary8,4,1,12,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,13,16,1600,FulcrumOuter,decoder,512,512,Mbs
binary8,4,1,14,16,1600,FulcrumOuter,decoder,581.818182,581.818182,Mbs
binary8,4,1,15,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,4,1,16,16,1600,FulcrumOuter,decoder,494.545455,465.454545,Mbs
binary8,4,1,17,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,18,16,1600,FulcrumOuter,decoder,556.521739,556.521739,Mbs
binary8,4,1,19,16,1600,FulcrumOuter,decoder,324.050633,324.050633,Mbs
binary8,4,1,20,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,21,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,22,16,1600,FulcrumOuter,decoder,609.52381,609.52381,Mbs
binary8,4,1,23,16,1600,FulcrumOuter,decoder,595.348837,595.348837,Mbs
binary8,4,1,24,16,1600,FulcrumOuter,decoder,556.521739,556.521739,Mbs
binary8,4,1,25,16,1600,FulcrumOuter,decoder,412.903226,412.903226,Mbs
binary8,4,1,26,16,1600,FulcrumOuter,decoder,522.44898,522.44898,Mbs
binary8,4,1,27,16,1600,FulcrumOuter,decoder,591.304348,556.521739,Mbs
binary8,4,1,28,16,1600,FulcrumOuter,decoder,512,512,Mbs
binary8,4,1,29,16,1600,FulcrumOuter,decoder,578.723404,544.680851,Mbs
binary8,4,1,30,16,1600,FulcrumOuter,decoder,503.703704,474.074074,Mbs
binary8,4,1,1,16,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,4,1,2,16,1600,FulcrumCombined,encoder,522.44898,522.44898,Mbs
binary8,4,1,3,16,1600,FulcrumCombined,encoder,691.891892,691.891892,Mbs
binary8,4,1,4,16,1600,FulcrumCombined,encoder,711.111111,711.111111,Mbs
binary8,4,1,5,16,1600,FulcrumCombined,encoder,691.891892,691.891892,Mbs
